subject_id,sex,height_cm,weight_kg,body_fat_pct,bench_press_kg,squat_kg,deadlift_kg,resting_hr,vo2max,mile_time_sec
1507,M,188.1,93.0,16.0,49.0,72.3,94.9,69,41.5,497
1508,M,183.1,92.3,22.2,90.6,125.1,148.0,64,46.7,497
1509,M,175.5,84.9,13.6,133.2,170.5,204.8,76,44.4,500
1510,M,179.1,86.7,13.1,103.3,123.8,158.6,62,52.2,450
1511,M,180.2,92.5,20.8,90.2,129.1,141.5,79,47.2,510
1512,M,183.7,99.6,15.8,108.5,145.9,168.5,73,42.9,487
1513,F,162.8,56.9,26.9,52.5,79.0,118.1,67,34.9,461
1514,F,165.2,54.7,31.2,4.2,30.8,28.3,64,32.8,462
1515,F,160.7,48.2,37.3,7.0,34.4,33.2,82,20.6,561
1516,F,165.8,62.5,33.2,46.3,76.8,83.1,75,24.0,531
1517,M,174.3,70.7,19.0,80.4,96.9,122.0,73,36.8,518
1518,F,161.5,70.5,28.8,75.0,110.4,118.1,70,32.6,501
1519,M,179.9,89.5,8.3,93.2,117.4,136.8,60,50.4,427
1520,M,187.7,88.3,23.7,60.8,76.4,91.2,67,43.8,480
1521,F,160.3,52.9,28.1,23.2,47.9,49.7,62,43.7,459
1522,M,175.8,76.2,20.9,38.2,36.6,55.8,59,53.1,457
1523,M,179.2,89.6,13.7,91.0,114.1,140.4,64,52.4,435
1524,M,171.6,77.4,11.8,90.9,114.0,128.2,73,55.4,474
1525,M,181.8,88.6,13.5,88.7,114.5,137.0,61,46.4,500
1526,M,181.0,96.5,12.2,119.3,156.6,185.4,61,54.0,455
1527,F,167.0,73.0,23.9,79.3,97.9,126.1,69,40.6,452
1528,M,183.4,82.5,14.3,98.0,116.1,140.0,63,47.7,450
1529,M,175.5,77.7,16.4,48.9,71.1,79.2,61,62.0,443
1530,M,180.1,92.0,22.9,112.1,127.0,171.2,83,30.5,570
1531,F,166.1,67.8,27.6,51.2,84.3,109.2,73,30.0,492
1532,F,157.0,59.1,24.3,47.5,71.7,81.9,77,35.3,526
1533,F,167.0,78.9,22.3,66.2,103.4,127.8,54,46.7,434
1534,M,182.4,82.0,15.1,74.0,96.1,123.1,60,62.5,434
1535,M,172.3,79.7,17.7,135.3,166.3,204.8,75,35.2,551
1536,M,188.8,94.9,10.9,86.1,103.7,110.6,59,63.5,408
1537,F,165.8,63.9,29.8,62.5,89.6,109.9,75,28.9,521
1538,M,169.6,69.3,25.1,57.6,71.4,97.5,73,37.8,520
1539,F,157.1,47.5,27.2,22.3,42.4,49.0,64,36.7,493
1540,M,185.0,100.5,11.8,137.3,174.1,219.7,65,51.2,469
1541,F,170.1,73.5,39.1,39.3,65.4,72.9,85,28.8,535
1542,M,181.8,97.1,14.3,112.5,148.1,177.3,59,43.7,466
1543,M,183.6,95.4,10.0,107.1,126.9,165.1,69,55.8,428
1544,M,184.1,87.7,11.9,105.4,135.2,150.4,58,54.9,419
1545,F,165.1,69.7,23.7,72.8,107.4,130.3,70,35.2,483
1546,F,165.6,66.7,30.1,40.3,58.1,72.6,76,30.7,515
1547,M,180.6,83.1,22.3,55.1,76.8,90.8,72,43.6,512
1548,F,167.9,66.4,22.1,29.2,44.8,69.3,52,46.0,403
1549,M,173.1,78.2,29.7,106.6,126.3,142.3,85,21.5,610
1550,M,179.3,92.7,18.7,113.7,137.2,167.6,74,41.6,502
1551,M,184.7,88.7,18.0,68.0,96.3,105.9,72,49.4,461
1552,M,177.9,79.4,18.1,75.7,107.3,125.9,75,45.2,527
1553,F,162.2,55.0,28.1,32.5,53.3,71.6,69,31.8,501
1554,M,183.3,88.1,15.9,81.5,116.7,163.0,77,41.5,520
1555,M,175.3,72.2,20.7,71.1,87.2,109.6,79,46.1,506
1556,M,172.9,67.2,15.4,71.0,111.2,109.8,71,42.6,488
1557,F,170.5,68.4,29.1,36.6,53.9,85.2,62,42.2,431
1558,F,158.2,60.0,26.5,60.1,96.1,86.4,59,34.4,492
1559,F,161.7,62.9,28.8,64.4,83.8,106.3,65,26.9,492
1560,M,180.5,81.5,18.1,90.9,120.4,138.2,63,43.3,483
1561,M,186.1,92.4,21.3,92.3,112.9,138.6,69,39.5,530
1562,M,183.3,92.1,21.8,103.4,123.7,156.3,81,38.7,541
1563,F,162.6,54.6,33.4,31.9,46.7,57.9,73,37.5,488
1564,M,169.4,70.3,17.8,76.3,80.8,112.5,76,43.2,521
1565,F,159.0,55.4,28.0,19.3,47.3,51.3,57,41.6,459
1566,F,162.8,69.5,28.3,25.4,64.3,68.6,65,38.6,453
1567,F,163.8,60.2,29.6,14.8,29.2,63.6,63,42.8,474
1568,F,161.8,63.0,30.7,39.6,73.5,97.3,68,27.7,564
1569,M,179.2,90.2,18.8,104.4,132.8,167.0,67,43.8,473
1570,M,181.2,78.3,19.2,59.7,89.5,105.2,73,43.2,508
1571,M,174.5,84.7,17.6,93.3,128.9,158.6,82,41.4,539
1572,M,182.0,89.7,11.0,96.7,115.7,131.4,62,53.1,424
1573,F,153.5,53.4,23.3,51.0,69.4,81.7,54,50.1,409
1574,M,189.3,104.3,18.9,101.8,122.8,155.9,73,42.5,496
1575,F,157.9,50.5,31.3,12.1,43.9,41.2,73,31.2,520
1576,F,161.3,56.5,29.0,30.6,47.4,55.1,68,37.3,495
1577,M,181.2,86.1,12.9,100.8,111.7,143.9,63,55.7,467
1578,M,178.4,86.8,13.9,114.8,147.6,166.8,81,34.0,560
1579,M,174.9,81.9,23.7,51.4,58.0,69.4,83,32.7,508
1580,M,176.9,90.8,15.4,100.5,125.6,148.8,71,51.1,516
1581,F,153.9,53.7,31.8,75.2,87.7,110.6,78,19.2,579
1582,F,163.0,61.0,30.7,42.7,56.4,67.9,70,32.3,486
1583,F,153.9,46.2,30.0,50.2,75.2,87.7,65,35.5,447
1584,M,188.3,92.9,19.2,79.7,122.6,127.1,70,52.7,467
1585,F,161.7,63.0,29.8,42.6,65.4,85.0,67,33.6,466
1586,F,166.3,58.7,32.3,12.4,38.0,52.1,62,33.9,493
1587,F,151.4,41.7,30.8,-6.4,9.0,-6.9,65,43.0,450
1588,F,155.6,54.3,24.1,56.8,93.9,115.6,68,34.9,467
1589,F,169.1,71.3,32.6,31.1,64.3,75.5,70,33.5,522
1590,M,200.0,119.9,21.7,99.5,135.1,163.0,75,52.0,473
1591,F,167.8,66.3,28.3,16.5,52.1,53.0,63,40.3,459
1592,M,181.0,91.8,10.3,65.2,83.1,118.1,63,59.5,435
1593,M,180.4,83.6,14.6,92.8,122.8,147.4,57,55.2,391
1594,M,172.3,73.4,16.6,77.5,106.6,125.8,62,55.3,436
1595,M,184.2,93.7,18.3,105.6,129.8,163.1,69,41.8,518
1596,M,174.6,77.2,12.0,95.5,104.9,144.5,71,42.9,494
1597,M,174.0,79.6,19.6,95.9,114.4,155.5,73,42.9,494
1598,F,155.6,47.5,30.3,43.1,65.2,102.8,67,35.5,536
1599,F,169.1,70.9,26.9,75.2,117.7,135.8,71,27.6,515
1600,F,159.7,56.1,28.4,23.8,39.6,52.8,59,53.3,454
1601,F,166.1,59.1,21.0,53.4,69.1,84.7,78,42.5,436
1602,M,175.9,84.1,13.8,116.8,144.6,168.6,70,46.0,480
1603,F,152.3,53.4,22.0,58.5,95.2,110.2,65,40.6,456
1604,F,161.4,49.6,33.3,21.2,30.7,40.5,68,37.6,471
1605,M,173.5,82.4,14.4,92.6,105.3,131.2,56,54.5,447
1606,F,155.2,49.8,26.9,73.7,101.9,117.4,80,26.4,525
1607,F,157.4,59.9,31.2,52.9,88.5,97.4,72,30.1,521
1608,M,177.3,79.8,10.7,90.7,112.6,143.6,62,42.8,523
1609,F,168.5,62.4,28.7,38.5,68.8,76.6,74,42.0,469
1610,M,184.4,88.9,15.8,95.7,105.1,140.5,72,44.1,497
1611,F,155.7,52.2,33.5,53.6,60.2,88.2,78,11.7,599
1612,F,162.5,58.1,29.7,34.2,68.4,69.5,75,31.0,522
1613,M,187.2,99.0,18.9,89.0,140.3,157.8,65,49.4,460
1614,F,159.3,50.4,31.8,42.6,65.1,77.1,60,39.4,470
1615,M,179.3,87.4,6.5,78.6,116.2,131.8,56,58.6,398
1616,M,181.7,85.3,14.1,102.5,129.9,161.3,63,49.0,448
1617,F,166.5,77.6,27.7,106.5,146.9,181.7,61,36.1,509
1618,F,162.8,57.6,29.7,12.7,37.1,34.7,65,42.1,455
1619,M,174.9,84.1,12.0,95.9,120.5,151.7,58,53.0,421
1620,F,162.7,64.0,32.4,30.7,56.8,64.9,70,32.3,532
1621,M,177.6,84.2,17.1,106.2,132.8,168.7,71,45.2,465
1622,M,178.5,83.6,22.2,84.0,116.4,146.7,76,42.3,539
1623,F,154.4,47.3,22.9,57.7,79.4,100.7,60,45.1,435
1624,M,185.8,101.9,11.0,121.2,142.6,185.2,59,46.8,480
1625,M,186.4,93.2,20.2,96.8,137.7,144.4,72,41.1,496
1626,F,156.9,54.1,23.5,59.8,94.4,112.9,64,33.3,479
1627,F,164.9,50.7,25.0,-2.1,9.0,4.0,57,42.5,425
1628,F,163.1,63.3,21.9,76.1,104.5,127.4,73,31.9,493
1629,F,160.5,49.7,26.3,51.1,75.5,83.3,65,31.9,495
1630,F,152.5,51.9,31.2,61.3,92.9,101.1,72,37.1,499
1631,F,155.3,52.9,26.8,12.1,34.5,39.8,64,36.5,468
1632,M,174.8,81.0,21.1,62.2,103.2,121.3,66,47.8,468
1633,M,169.6,70.9,19.0,92.8,118.1,143.1,75,45.5,484
1634,M,177.0,83.2,20.1,98.5,119.9,146.3,73,37.9,527
1635,M,179.4,93.8,8.7,104.3,138.4,168.9,65,50.8,488
1636,M,184.3,96.4,10.9,123.4,148.3,204.0,66,40.7,473
1637,F,157.6,55.2,30.6,4.2,17.7,34.8,70,34.3,509
1638,F,154.7,45.9,29.1,55.4,84.8,109.5,66,37.5,449
1639,F,169.9,67.8,22.9,43.4,74.0,91.5,60,44.6,440
1640,M,177.2,81.6,11.9,95.0,114.3,144.3,60,53.8,445
1641,M,180.9,81.0,17.6,62.7,92.5,92.0,64,52.1,485
1642,M,186.9,101.5,11.9,123.1,145.3,152.8,67,47.4,470
1643,M,175.5,66.6,22.6,40.9,54.8,52.8,78,41.7,481
1644,M,161.2,60.1,16.2,100.5,121.8,142.8,72,44.9,511
1645,F,156.5,51.8,40.2,8.5,27.9,43.5,73,27.3,510
1646,M,182.7,92.1,12.9,104.7,126.9,151.3,67,53.4,471
1647,F,162.0,66.7,34.0,49.2,67.5,78.9,71,28.1,477
1648,M,168.7,79.1,11.8,111.9,142.2,176.8,72,46.0,496
1649,M,173.4,74.0,20.3,87.1,100.4,133.6,76,40.6,520
1650,F,157.6,54.6,34.6,36.1,46.6,52.6,80,21.4,550
1651,F,155.9,47.5,27.2,31.4,52.8,65.6,65,39.1,466
1652,M,181.8,94.6,16.2,117.9,155.6,192.1,65,41.7,523
1653,F,160.2,62.4,33.3,54.4,72.4,113.3,76,29.4,551
1654,M,179.9,80.2,21.4,81.0,103.9,129.1,74,39.0,541
1655,F,159.7,50.7,27.9,38.0,54.7,85.2,64,43.4,462
1656,M,178.9,82.6,12.1,60.8,90.3,96.7,73,62.5,380
1657,M,179.4,83.2,16.0,104.8,131.4,173.2,65,43.4,491
1658,F,163.4,55.4,31.4,1.7,29.6,29.3,69,26.6,490
1659,F,163.0,68.6,23.1,55.1,89.3,113.1,61,39.5,431
1660,F,162.1,56.2,35.0,43.3,69.1,90.4,79,18.3,590
1661,M,172.0,89.4,2.0,137.8,171.8,220.8,52,58.7,380
1662,F,158.8,52.5,19.4,12.5,41.8,57.1,54,56.3,370
1663,M,175.0,79.1,25.1,87.0,113.9,132.3,79,29.0,563
1664,M,184.5,106.1,8.7,143.1,178.3,209.0,71,43.9,511
1665,M,173.5,74.7,19.3,117.9,143.9,187.5,73,40.7,504
1666,M,174.8,76.9,17.2,66.7,102.3,122.3,69,51.2,510
1667,M,178.8,85.7,20.7,96.9,128.2,158.0,70,45.3,512
1668,F,159.0,56.6,28.9,50.2,65.4,75.7,70,41.6,480
1669,M,181.9,90.6,14.0,106.9,130.6,158.2,70,45.6,492
1670,F,158.4,54.8,32.0,31.8,56.4,57.2,74,28.1,543
1671,M,178.7,77.9,19.5,95.1,127.6,147.4,70,47.0,473
1672,F,168.5,57.9,32.4,11.5,39.6,47.1,65,46.1,447
1673,M,187.1,95.0,21.1,106.0,115.7,168.5,77,41.1,505
1674,M,184.0,101.6,21.5,112.0,133.7,159.3,75,41.2,534
1675,F,157.9,59.4,19.5,40.4,64.3,81.2,65,53.0,374
1676,F,163.3,56.5,32.8,10.5,22.8,36.4,72,35.9,517
1677,F,160.9,63.4,24.3,64.7,88.1,97.8,80,32.2,478
1678,M,176.5,87.8,13.7,97.2,127.3,160.1,79,45.6,483
1679,F,157.8,54.6,30.0,30.2,49.7,67.2,64,35.1,502
1680,F,166.0,67.9,22.5,36.0,71.4,93.2,58,48.4,423
1681,F,160.0,62.1,29.1,11.7,31.3,41.0,66,40.3,460
1682,M,175.0,80.5,21.9,77.7,91.5,119.8,81,32.2,530
1683,M,172.3,74.0,19.0,80.6,95.1,125.1,77,31.2,521
1684,M,177.0,90.3,19.5,117.4,154.1,176.9,75,47.0,466
1685,F,153.6,40.1,30.8,16.1,47.2,48.2,63,28.4,522
1686,M,175.4,81.4,17.0,105.2,138.5,160.4,76,38.2,551
1687,M,177.3,72.4,13.7,78.8,104.5,123.8,62,54.2,408
1688,F,161.8,62.7,36.7,53.5,69.8,94.8,73,25.9,571
1689,F,171.9,73.8,27.8,47.1,73.8,89.1,53,47.4,438
1690,F,166.1,66.2,19.7,56.0,99.8,116.1,61,46.9,404
1691,F,168.0,68.8,27.2,33.2,53.5,70.2,64,37.5,492
1692,M,183.5,86.0,16.6,64.0,83.4,112.4,63,50.2,487
1693,F,164.3,62.2,31.9,22.4,42.8,37.6,78,29.1,527
1694,M,185.6,102.8,14.0,86.0,128.0,139.6,69,55.9,449
1695,M,170.9,76.1,15.0,63.3,81.5,101.7,68,48.4,479
1696,M,172.5,76.4,19.5,104.0,125.5,151.6,71,33.4,560
1697,M,181.0,89.9,17.3,93.9,121.8,129.1,66,47.4,469
1698,F,163.6,70.1,23.7,93.9,125.8,145.6,75,29.7,523
1699,F,162.8,57.7,31.6,9.7,34.1,35.9,74,33.8,462
1700,M,175.6,79.6,16.8,95.0,126.2,148.2,64,57.1,433
1701,M,171.9,82.6,24.8,72.8,87.5,110.3,73,44.1,509
1702,M,183.7,97.4,12.7,90.0,118.5,128.4,53,62.0,414
1703,M,173.1,71.9,21.5,98.0,117.2,154.7,78,38.9,536
1704,F,167.2,59.1,28.5,6.1,28.8,18.8,62,48.6,457
1705,F,163.8,64.2,28.4,53.9,66.1,74.0,74,28.0,512
1706,M,172.5,77.1,9.1,124.3,158.0,193.9,69,52.5,476
1707,M,171.9,72.4,18.3,80.5,103.0,123.1,67,46.5,487
1708,F,157.9,55.6,31.7,39.3,72.4,80.9,75,32.4,502
1709,F,164.2,65.1,20.8,67.5,104.9,127.8,58,45.2,478
1710,F,163.2,55.5,23.8,39.8,61.4,84.4,59,45.4,423
1711,M,177.8,82.7,13.1,76.2,108.0,129.5,63,57.4,444
1712,M,167.1,64.1,23.1,55.5,57.2,68.5,75,46.4,494
1713,M,191.5,103.7,13.9,119.9,152.7,181.7,71,47.2,441
1714,F,166.0,62.7,32.3,38.8,66.7,71.0,77,35.8,537
1715,M,180.0,82.3,27.3,87.0,99.1,119.0,74,35.9,549
1716,F,157.5,54.1,27.6,42.9,69.7,94.2,83,27.6,500
1717,M,176.5,73.3,16.7,84.9,96.2,130.9,75,43.8,497
1718,F,175.5,71.2,29.6,42.5,75.9,73.3,65,39.2,484
1719,M,170.1,70.9,25.7,97.2,121.0,153.0,79,33.0,577
1720,F,160.1,60.1,27.9,17.7,35.1,38.7,72,39.1,490
1721,M,173.5,75.0,10.3,118.3,135.0,170.2,57,59.8,442
1722,F,160.8,54.4,27.3,19.8,35.4,35.4,56,45.4,429
1723,M,172.9,77.2,20.5,78.6,97.4,115.2,71,39.8,465
1724,F,159.6,53.7,29.5,69.3,122.2,139.3,67,22.2,533
1725,F,163.1,64.2,23.2,69.2,101.6,114.0,66,41.4,417
1726,M,167.8,67.3,25.5,80.4,107.9,127.0,85,28.3,579
1727,M,174.3,73.0,13.4,77.6,89.5,117.4,61,56.0,429
1728,M,178.3,87.7,18.8,80.5,105.7,118.2,73,49.2,470
1729,M,169.4,71.5,14.1,88.0,118.2,136.8,61,62.0,403
1730,F,170.1,67.3,34.6,48.6,78.2,84.4,75,19.7,576
1731,M,178.0,79.4,13.4,95.9,113.9,129.2,63,61.0,442
1732,M,174.0,84.5,15.1,84.6,111.9,150.8,66,47.8,460
1733,M,172.3,77.8,18.0,92.0,125.1,132.1,68,50.5,476
1734,M,179.5,80.0,23.3,67.5,82.3,96.2,81,32.5,502
1735,M,184.5,99.3,11.3,89.5,105.4,143.3,66,54.5,444
1736,F,176.7,83.1,27.1,70.9,98.8,138.6,61,38.5,435
1737,M,180.1,94.8,11.9,73.0,87.5,110.2,59,66.7,419
1738,F,167.5,71.9,27.5,43.4,82.4,93.0,59,40.7,469
1739,F,172.0,71.4,28.5,33.2,57.1,66.8,70,28.6,539
1740,M,179.7,87.2,20.3,98.5,121.8,150.2,81,35.7,524
1741,F,166.3,70.4,34.4,52.1,73.2,82.8,87,19.9,569
1742,F,171.6,71.5,17.1,70.2,116.4,136.3,67,45.5,433
1743,F,163.1,64.4,31.7,58.2,87.3,107.8,75,28.6,559
1744,M,177.1,81.7,11.4,69.5,90.2,97.5,60,63.0,428
1745,F,153.5,43.3,24.0,50.0,71.0,88.0,68,40.4,430
1746,M,180.3,88.0,18.0,73.0,97.6,120.1,68,45.1,520
1747,M,172.3,72.8,14.5,68.5,88.3,111.6,64,49.3,492
1748,M,171.7,67.7,12.0,96.5,118.4,146.3,72,56.3,450
1749,M,178.5,84.6,14.0,79.6,106.1,132.9,63,48.5,484
1750,F,153.0,56.8,30.8,63.5,83.6,105.5,76,32.9,539
1751,M,178.9,84.4,16.2,74.4,102.3,118.9,66,60.7,422
1752,M,175.4,81.2,22.8,85.9,101.3,136.7,76,55.4,480
1753,F,165.3,62.4,30.3,29.7,52.5,67.9,76,31.0,515
1754,M,172.0,75.1,14.5,77.0,98.4,121.6,62,54.3,467
1755,M,183.8,95.7,15.4,116.0,151.8,183.8,73,46.2,506
1756,M,176.2,82.4,11.3,109.4,137.5,168.5,63,49.1,454
1757,F,163.2,55.9,25.2,84.5,106.9,140.4,67,32.4,486
1758,F,154.4,54.9,28.4,84.0,123.4,139.8,69,28.6,544
1759,F,162.5,57.1,28.9,26.6,44.9,65.3,58,44.2,465
1760,F,166.2,68.4,18.6,50.9,79.8,96.9,52,41.8,423
1761,F,168.4,66.2,25.8,18.7,46.2,47.5,68,45.6,447
1762,F,156.8,54.6,25.9,28.2,48.7,44.2,63,29.6,467
1763,F,158.8,52.8,31.6,28.7,49.0,67.6,69,26.2,534
1764,F,157.1,47.6,27.7,6.8,41.3,56.4,59,41.1,441
1765,F,159.0,45.0,34.0,19.4,47.3,52.7,71,27.2,508
1766,M,169.2,67.7,15.7,78.1,106.4,136.6,68,48.2,485
1767,M,178.7,75.2,12.2,64.0,86.1,112.1,61,64.7,366
1768,M,180.6,93.3,10.9,113.1,148.0,174.1,69,52.9,517
1769,M,175.2,74.0,10.8,73.1,89.8,101.0,58,63.8,391
1770,F,161.5,66.1,25.7,96.7,135.5,163.9,73,33.1,557
1771,F,162.1,54.9,24.6,37.7,60.1,75.7,67,37.3,441
1772,F,166.5,66.3,23.3,50.1,74.5,97.6,60,55.8,382
1773,F,157.4,54.0,33.2,14.5,41.9,41.1,79,30.3,484
1774,F,160.0,60.8,23.3,77.0,107.0,128.9,66,32.8,523
1775,F,156.8,59.6,25.1,70.0,88.8,114.7,74,31.7,509
1776,M,175.2,69.2,11.4,85.6,121.7,144.7,54,55.0,430
1777,M,180.8,85.8,19.2,76.7,91.6,107.2,76,40.5,512
1778,M,174.6,82.1,14.1,95.6,126.5,151.4,64,45.2,520
1779,M,177.1,80.2,18.5,68.9,95.5,106.2,77,38.4,544
1780,M,182.4,102.6,7.9,127.3,159.6,202.1,64,60.7,411
1781,M,186.8,95.9,12.4,112.1,153.7,176.1,59,61.7,419
1782,M,171.3,72.6,14.4,85.1,104.2,141.4,65,45.1,489
1783,M,181.1,78.8,27.1,53.1,57.6,76.2,81,35.6,546
1784,F,163.7,59.0,24.0,27.0,46.8,67.6,61,49.3,417
1785,M,175.5,77.6,17.9,97.3,130.7,166.7,66,41.5,497
1786,F,165.4,66.1,26.0,73.9,100.1,126.2,75,27.2,525
1787,M,170.4,74.7,18.4,112.9,133.2,170.5,74,38.3,531
1788,F,170.7,70.2,33.6,11.6,36.3,60.6,76,28.1,537
1789,F,164.2,62.6,35.6,54.0,82.9,96.8,77,32.1,540
1790,F,156.4,54.5,29.1,65.0,87.8,111.4,78,36.1,499
1791,M,176.4,72.4,16.3,51.5,70.3,92.5,59,56.6,423
1792,F,156.6,45.6,25.8,39.5,58.5,60.8,71,34.3,501
1793,M,178.6,79.4,13.4,95.8,131.9,152.0,66,52.7,478
1794,M,178.7,72.8,15.9,89.8,116.6,140.2,73,45.2,475
1795,F,155.7,40.7,28.1,-2.0,14.2,25.1,65,38.9,480
1796,M,179.9,89.1,10.6,96.8,118.8,150.5,47,72.1,389
1797,M,182.6,92.8,19.0,92.3,118.1,148.3,73,42.0,517
1798,F,164.6,61.0,28.2,38.9,73.9,83.9,66,37.3,514
1799,M,172.7,82.4,24.1,78.9,105.5,132.5,74,37.0,540
1800,F,167.2,60.8,25.6,42.2,59.9,76.9,57,49.9,435
1801,M,176.3,79.0,15.3,90.5,128.5,141.7,67,48.9,524
1802,M,176.4,77.9,11.3,104.8,120.1,150.9,54,58.2,411
1803,M,174.6,77.8,18.5,87.4,111.0,115.3,73,48.6,485
1804,M,178.0,79.6,19.4,78.7,116.5,142.1,67,52.1,460
1805,F,168.0,65.9,24.1,48.0,77.5,87.9,58,43.1,430
1806,F,161.4,55.7,34.0,6.9,17.4,20.1,81,34.3,526
1807,M,178.4,87.5,16.1,98.3,128.1,158.0,58,55.6,457
1808,M,169.0,72.3,18.5,88.9,103.9,148.1,75,45.2,509
1809,F,163.3,68.0,21.3,51.2,83.2,90.7,63,41.8,451
1810,M,177.4,84.8,11.7,119.9,137.2,175.6,66,41.8,501
1811,M,189.7,95.9,23.3,71.6,88.2,116.3,67,50.1,472
1812,M,173.6,74.3,15.6,65.9,60.2,89.3,69,47.3,463
1813,F,163.2,59.9,26.8,51.8,93.8,93.1,65,39.9,485
1814,M,193.0,106.5,21.9,108.9,125.9,149.9,80,44.9,543
1815,M,177.2,86.4,11.2,96.1,125.5,155.7,69,49.5,486
1816,F,161.3,57.9,25.2,44.9,65.4,66.0,70,43.3,469
1817,F,159.9,53.0,24.9,49.9,77.5,103.6,70,34.0,475
1818,F,166.8,80.0,31.8,79.0,104.3,121.8,70,32.1,497
1819,F,160.1,55.0,31.6,58.6,74.6,95.4,67,37.6,510
1820,F,162.8,62.3,27.1,37.6,67.9,86.0,73,35.5,485
1821,F,160.0,50.2,35.3,6.1,21.4,6.8,65,35.7,508
1822,F,163.6,64.9,30.0,61.9,85.7,107.8,64,26.8,525
1823,M,174.0,74.5,6.9,111.7,152.4,173.0,60,64.0,404
1824,M,185.7,93.8,6.1,112.6,144.9,174.4,61,57.6,402
1825,F,159.2,55.8,34.6,27.6,58.3,60.5,69,37.7,484
1826,F,154.4,53.5,19.1,55.4,75.8,99.0,58,45.5,452
1827,M,183.1,98.1,20.6,124.7,143.9,173.8,79,38.0,527
1828,F,163.3,63.1,29.7,77.0,105.1,120.8,89,16.1,531
1829,F,162.9,57.9,32.1,25.0,42.5,49.6,71,30.0,472
1830,M,182.9,85.8,24.2,97.6,124.1,144.1,86,29.6,534
1831,F,162.3,64.3,25.0,53.1,90.6,113.9,73,36.3,502
1832,M,164.7,68.3,14.5,85.4,103.6,131.1,65,46.2,479
1833,F,165.5,59.4,24.5,24.0,40.6,61.5,65,42.8,469
1834,F,160.8,54.6,31.7,56.2,74.6,96.0,82,23.9,547
1835,F,159.9,59.5,27.1,64.1,88.4,99.8,66,39.2,449
1836,F,158.5,57.7,27.2,47.4,74.4,76.9,71,34.4,486
1837,F,153.8,42.6,27.3,41.1,66.6,78.8,72,34.6,484
1838,M,182.1,85.0,22.9,87.1,112.3,144.8,62,47.4,511
1839,F,153.5,52.4,25.1,73.3,98.7,130.9,63,48.1,456
1840,M,178.4,84.0,20.1,74.9,106.7,114.9,73,51.2,477
1841,F,155.9,59.8,16.8,31.4,54.7,74.4,54,58.4,413
1842,M,181.8,94.4,20.7,104.3,130.8,161.7,77,36.2,520
1843,M,170.1,80.0,11.8,115.1,135.9,159.9,63,54.5,424
1844,M,187.7,89.3,18.0,66.1,99.9,111.0,63,43.5,494
1845,M,184.5,86.2,18.3,65.1,84.7,112.7,74,45.6,518
1846,M,173.8,77.7,19.2,52.0,71.8,88.8,65,46.9,472
1847,M,173.0,77.5,14.4,85.5,110.7,133.5,70,46.3,490
1848,M,173.2,64.6,23.3,60.5,98.1,105.0,86,23.7,581
1849,M,182.1,81.3,23.4,83.2,115.9,133.3,82,27.8,590
1850,F,157.5,52.5,25.8,60.5,72.6,103.4,64,47.4,442
1851,M,179.6,94.9,10.4,90.2,104.4,141.5,56,56.5,410
1852,F,156.8,50.1,22.4,59.2,76.5,98.2,64,47.6,442
1853,M,175.0,78.3,19.9,82.2,112.0,139.2,73,50.4,512
1854,F,167.4,65.1,26.0,66.0,91.5,99.6,82,30.0,533
1855,F,158.5,56.4,29.3,54.2,79.4,91.8,73,27.8,508
1856,F,160.8,56.6,30.8,28.4,50.8,71.3,66,36.5,502
1857,F,171.7,70.9,32.2,44.8,77.2,90.1,71,30.2,541
1858,F,163.4,64.4,21.1,63.5,91.5,115.2,56,47.1,446
1859,M,176.1,81.8,7.2,104.6,130.8,151.1,55,68.1,410
1860,M,178.8,77.8,21.4,72.8,82.4,77.0,62,49.9,450
1861,M,171.5,67.5,12.0,99.5,123.7,143.4,69,47.6,462
1862,F,163.8,63.5,32.6,29.1,42.1,52.7,73,21.7,554
1863,F,164.4,69.8,19.2,80.2,101.7,126.3,56,51.2,413
1864,M,179.3,97.5,12.3,126.5,153.4,184.0,66,47.2,485
1865,F,162.2,65.3,31.6,47.4,71.4,101.5,67,35.3,497
1866,M,175.5,78.6,12.8,97.1,125.5,164.3,63,52.0,456
1867,F,166.6,64.5,34.1,48.5,66.1,79.5,74,29.3,521
1868,F,161.2,56.7,27.3,52.0,85.7,89.9,64,37.9,477
1869,M,180.5,84.7,19.6,82.0,111.0,128.9,72,34.9,537
1870,F,165.4,62.4,28.1,48.3,71.3,101.9,61,46.4,470
1871,M,178.8,94.5,11.8,112.2,151.4,174.0,64,51.0,468
1872,F,159.5,53.8,25.7,31.4,51.8,73.0,67,46.0,480
1873,F,168.8,64.6,29.8,36.9,67.1,72.5,66,33.6,444
1874,M,190.2,93.1,19.7,90.0,104.5,117.8,69,51.3,499
1875,M,184.6,91.4,20.1,74.9,96.1,106.3,77,32.9,509
1876,M,184.8,91.5,13.0,67.5,74.4,97.1,58,57.2,437
1877,F,158.4,48.8,29.5,56.0,75.3,97.7,70,29.0,526
1878,F,153.5,52.8,23.9,67.0,115.8,136.8,68,34.4,502
1879,M,178.5,83.5,14.3,129.6,157.0,189.8,72,45.9,478
1880,M,181.1,75.8,18.4,65.8,80.4,110.4,75,48.5,459
1881,M,174.3,90.8,18.4,109.5,133.7,164.5,86,35.9,522
1882,M,170.9,80.3,13.5,122.2,157.7,179.5,75,45.9,486
